conn_ID,conn_ConnectionTypeID,conn_Reference,conn_StatusTypeID,conn_LevelID,conn_Amps,conn_Voltage,conn_PowerKW,conn_CurrentTypeID,conn_Quantity,conn_Comments,conn_ConnectionType_FormalName,conn_ConnectionType_IsDiscontinued,conn_ConnectionType_IsObsolete,conn_ConnectionType_ID,conn_ConnectionType_Title,conn_StatusType_IsOperational,conn_StatusType_IsUserSelectable,conn_StatusType_ID,conn_StatusType_Title,conn_Level_Comments,conn_Level_IsFastChargeCapable,conn_Level_ID,conn_Level_Title,conn_CurrentType_Description,conn_CurrentType_ID,conn_CurrentType_Title,conn_StatusType,conn_CurrentType,ID,UUID,UsageCost,NumberOfPoints,OperatorInfo_Title,UsageType_Title,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_Postcode,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_Country_Title,DateLastVerified
391347,25,GB*CGY*E*04789,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237939,4E33E11C-A279-4A0A-867C-E67AB1742D00,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Bramcote Park,Bramcote Park,Varcoe Road,SE16 3AD,51.4852546,-0.0562615,United Kingdom,2023-02-28 20:42:00+00:00
389699,25,GB*CGY*E*00897,50.0,2,13.0,230.0,3.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236454,15301283-74E4-465C-8481-4776A46E3C75,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Picton Street,Picton Street,adjacent to Edmund Street,SE5 7QH,51.478278,-0.0884036,United Kingdom,2023-03-01 10:13:00+00:00
390896,25,GB*CGY*E*04579,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237604,F333FCF8-1F36-467D-B733-3F19E8BCC9DA,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Carbis Road,Carbis Road,London,E14 7TH,51.5146325,-0.0323093,United Kingdom,2023-02-28 15:23:00+00:00
356822,2,CHAdeMO,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,214391,7E197FDA-2947-4698-BC0A-E0FA76B053B2,,,ESB Energy (UK),Public - Pay At Location,"LEVC, 39-41 Brewery Road","LEVC, 39-41 Brewery Road",London,N7 9QH,51.544101,-0.124548,United Kingdom,2023-02-13 04:24:00+00:00
356823,1036,CCS,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,214391,7E197FDA-2947-4698-BC0A-E0FA76B053B2,,,ESB Energy (UK),Public - Pay At Location,"LEVC, 39-41 Brewery Road","LEVC, 39-41 Brewery Road",London,N7 9QH,51.544101,-0.124548,United Kingdom,2023-02-13 04:24:00+00:00
421679,25,suby1100010158,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254022,089744F7-8F6E-44D4-9A39-F57F5B9EB6BE,,,Shell Recharge Solutions (UK),Public - Pay At Location,Opp.,Opp.,London,W1B 1PE,51.523106,-0.147377,United Kingdom,2023-05-04 09:47:00+00:00
389726,25,GB*CGY*E*02303,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236481,197409EA-72CE-45BA-B977-9E8D69F52BD2,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,9 Bonsor Street,9 Bonsor Street,London,SE5 7TE,51.4784347,-0.0835179,United Kingdom,2023-03-01 10:44:00+00:00
356824,2,CHAdeMO,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,214392,A6D40B86-9B95-4993-B1A4-9755919B8EE7,,,ESB Energy (UK),Public - Pay At Location,"90-96 Brewery Road, Islington","90-96 Brewery Road, Islington",London,N7 9NT,51.544215,-0.124378,United Kingdom,2023-02-13 04:24:00+00:00
356825,1036,AC43,50.0,3,63.0,400.0,43.0,20.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,214392,A6D40B86-9B95-4993-B1A4-9755919B8EE7,,,ESB Energy (UK),Public - Pay At Location,"90-96 Brewery Road, Islington","90-96 Brewery Road, Islington",London,N7 9NT,51.544215,-0.124378,United Kingdom,2023-02-13 04:24:00+00:00
356826,1036,CCS,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,214392,A6D40B86-9B95-4993-B1A4-9755919B8EE7,,,ESB Energy (UK),Public - Pay At Location,"90-96 Brewery Road, Islington","90-96 Brewery Road, Islington",London,N7 9NT,51.544215,-0.124378,United Kingdom,2023-02-13 04:24:00+00:00
389438,25,GB*CGY*E*05057,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236196,38C78273-FEF2-4ECC-B075-44DCD92539CB,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,24-32 Colegrove Road,24 - 32 Colegrove Road,London,SE15 6ND,51.4801315,-0.071648,United Kingdom,2023-02-28 20:43:00+00:00
356584,25,suby1100010116,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214180,049190B0-3810-48FA-A7E3-D9E0D2FBD4B8,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,SW1P 1JJ,51.493607,-0.138444,United Kingdom,2023-05-04 09:45:00+00:00
448811,25,suby1100007738,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264764,CC307F92-A687-436E-9FA0-0EAAC7264FEF,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N16 8JZ,51.549765,-0.076166,United Kingdom,2023-05-04 09:49:00+00:00
434553,25,GB*CGY*E*05087,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,259170,39CCEF91-BA9C-4A06-966A-F615FEDB1C6D,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Gerard's Close,Gerard's Close,London,SE16 3DF,51.4851213,-0.0561902,United Kingdom,2023-05-27 06:11:00+00:00
19819,25,,50.0,2,32.0,230.0,7.0,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,19491,9D8D3AAE-1B0F-43F4-9D1C-620D86D0CB90,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Gore Road,Gore Road,London,E9 7HW,51.5365160746342,-0.0440111967505952,United Kingdom,2018-01-04 06:57:00+00:00
111073,1,,50.0,2,16.0,230.0,4.0,10.0,2.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,19491,9D8D3AAE-1B0F-43F4-9D1C-620D86D0CB90,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Gore Road,Gore Road,London,E9 7HW,51.5365160746342,-0.0440111967505952,United Kingdom,2018-01-04 06:57:00+00:00
356839,25,suby1100010524,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214404,855DB3D5-89B0-4D79-9286-4B98B4E67CEA,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,E8 1NT,51.547099,-0.064394,United Kingdom,2023-05-04 09:48:00+00:00
390404,25,GB*CGY*E*03901,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237122,DF996F66-9EC3-47CF-9CC7-7984378B25E6,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Clemence Street,Clemence Street,London,E14 7EH,51.5161273,-0.0321355,United Kingdom,2023-03-01 11:13:00+00:00
448700,25,suby1100010006,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264655,3C637BBD-8D00-4A9C-916E-ED9868D6CDF7,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,W1G 8YW,51.519,-0.14875,United Kingdom,2023-05-04 09:46:00+00:00
422250,25,suby1100007790,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254553,A3896766-0920-4E66-8AD9-A62EBBADBC8F,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,E9 7AY,51.540014,-0.048758,United Kingdom,2023-05-04 09:48:00+00:00
253600,25,Unavailable,50.0,2,32.0,230.0,7.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,167429,A23A2206-FA39-429C-A2B2-BF40D2318D1C,,,Total Energies (UK),Public - Membership Required,Brecknock Road,Brecknock Road,Camden,N7 0BT,51.541052,-0.130828,United Kingdom,2020-09-08 02:47:00+00:00
253601,1,2,50.0,2,13.0,230.0,3.0,10.0,,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,167429,A23A2206-FA39-429C-A2B2-BF40D2318D1C,,,Total Energies (UK),Public - Membership Required,Brecknock Road,Brecknock Road,Camden,N7 0BT,51.541052,-0.130828,United Kingdom,2020-09-08 02:47:00+00:00
448776,25,suby1100009275,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264731,FF14B88A-8354-4177-8A3E-CE21860F977B,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,E9 7EL,51.539417,-0.047788,United Kingdom,2023-05-04 09:48:00+00:00
389426,25,GB*CGY*E*04876,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236184,3F3E628C-31A5-4974-95A7-33B450509940,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,13 Ethnard Road,13 Ethnard Road,London,SE15 1RY,51.4821541,-0.0636003,United Kingdom,2023-04-18 19:17:00+00:00
389287,25,GB*CGY*E*02223,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236045,2430E757-D033-4C09-A58D-B8F3145BF4AB,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,93 Chandler Way,93 Chandler Way,London,SE15 6GB,51.4787448,-0.0789946,United Kingdom,2023-03-01 10:40:00+00:00
389716,25,GB*CGY*E*02165,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236471,3EF9B407-19B3-487B-AEFE-9121597CEBF6,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Bonsor Street,Bonsor Street,adjacent to 149 Southampton Way,SE5 7TE,51.4782419,-0.0837143,United Kingdom,2023-03-01 10:38:00+00:00
420053,25,suby1100002585,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,252540,61EED607-7E0D-4395-B930-C226E642B535,,,Shell Recharge Solutions (UK),Public - Pay At Location,Rampayne St 14,Rampayne St 14,London,SW1V 2QS,51.489474,-0.133546,United Kingdom,2023-05-05 04:00:00+00:00
421096,25,suby1100010134,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253496,834BBA91-E7B2-481F-9EF8-88C6C5CFAAD1,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,W1J 5RQ,51.509231,-0.14889,United Kingdom,2023-05-04 09:46:00+00:00
500805,25,suby1100009935,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,286036,74B8B640-B833-492D-B256-88818BCE7136,,,Shell Recharge Solutions (UK),Public - Pay At Location,7 Buckingham Palace Rd,7 Buckingham Palace Rd,London,SW1W 0PP,51.508123,-0.14861,United Kingdom,2023-12-07 08:10:00+00:00
391351,25,GB*CGY*E*04946,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237943,611B4C1A-CDB4-41D6-BE43-C840595605EE,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,45 Varcoe Road,45 Varcoe Road,London,SE16 3AD,51.4852643,-0.0551923,United Kingdom,2023-03-01 11:18:00+00:00
389296,25,GB*CGY*E*02387,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236054,B802E457-193A-4F56-BD6C-CA96E3FECE95,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,9 Haymerle Road,9 Haymerle Road,London,SE15 6SY,51.4804185,-0.0689611,United Kingdom,2023-03-01 10:48:00+00:00
389289,25,GB*CGY*E*02236,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236047,7FD1A43D-1F6A-400F-8AAA-88D0DA645DEF,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,33 Blakes Road,33 Blakes Road,London,SE15 6HY,51.4784109,-0.0802393,United Kingdom,2023-03-01 10:41:00+00:00
422316,1036,1,50.0,3,63.0,400.0,43.0,20.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,254604,68B4704B-825E-410A-892B-98ED883E22A9,,,The GeniePoint Network ( EQUANS EV Solutions ),Public - Pay At Location,Hackney Council Service Centre,Hackney,London,E8 1GQ,51.544714,-0.057088,United Kingdom,2023-05-04 08:48:00+00:00
422317,2,2,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254604,68B4704B-825E-410A-892B-98ED883E22A9,,,The GeniePoint Network ( EQUANS EV Solutions ),Public - Pay At Location,Hackney Council Service Centre,Hackney,London,E8 1GQ,51.544714,-0.057088,United Kingdom,2023-05-04 08:48:00+00:00
422318,1036,3,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254604,68B4704B-825E-410A-892B-98ED883E22A9,,,The GeniePoint Network ( EQUANS EV Solutions ),Public - Pay At Location,Hackney Council Service Centre,Hackney,London,E8 1GQ,51.544714,-0.057088,United Kingdom,2023-05-04 08:48:00+00:00
389262,25,GB*CGY*E*00991,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236020,D6892C6F-9A1C-4293-9E5D-DE5CEFE452F0,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,83 Chandler Way,83 Chandler Way,London,SE15 6GB,51.4785333,-0.0789415,United Kingdom,2023-03-01 10:17:00+00:00
389776,25,GB*CGY*E*04784,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236531,5523FC35-7249-4073-8A2F-0AE684AA568B,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,153 Southampton Way,153 Southampton Way,London,SE5 7EJ,51.4780684,-0.0834842,United Kingdom,2023-05-27 06:08:00+00:00
421553,25,suby1100010613,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253911,0A18239B-B0F2-4602-91A3-974940B94B8E,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,W1G 8SE,51.519871,-0.149048,United Kingdom,2023-05-04 09:46:00+00:00
448671,25,suby1100008179,50.0,2,7.0,220.0,4.8,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264626,69892F5E-0DD4-4A8F-A6B7-5588AE4E040C,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,SW1P 1HX,51.495,-0.1407,United Kingdom,2023-05-04 09:45:00+00:00
146525,25,,50.0,2,32.0,230.0,7.0,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103812,4BA99958-95BE-4DD5-A209-D4E3A9516C18,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Melgund Road,51 Melgund Road,London,N5 1PS,51.550221,-0.104836,United Kingdom,2018-07-23 15:31:00+00:00
146526,1,,50.0,2,16.0,230.0,4.0,10.0,2.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,103812,4BA99958-95BE-4DD5-A209-D4E3A9516C18,£0.059/minute; min £1.18; other tariffs available,2,Total Energies (UK),Public - Membership Required,Melgund Road,51 Melgund Road,London,N5 1PS,51.550221,-0.104836,United Kingdom,2018-07-23 15:31:00+00:00
389732,25,GB*CGY*E*02356,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236487,9D4742F0-BFAB-41F8-A21F-B5983B97B09D,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Kevan House,Kevan House,Redcar Street,SE5 0LS,51.4781091,-0.0989338,United Kingdom,2023-03-01 10:46:00+00:00
451193,25,GB*CGY*E*03902,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,265455,4597CE63-951A-4FF3-B1FC-4BBFD2953DF7,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,54 Peckham Grove,54 Peckham Grove,London,SE15 6PN,51.4782165,-0.0811721,United Kingdom,2023-05-27 05:58:00+00:00
457219,25,camden-plenderstreet-1-1_0,50.0,2,32.0,400.0,22.0,20.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,268095,EBF5AAC9-06C5-45FB-BC3C-9F2424B65D53,,,Total Energies (UK),Public,Plender Street,73 Plender Street,Camden Town,NW1 0HA,51.536423,-0.138155,United Kingdom,2023-12-07 08:11:00+00:00
419591,25,suby1100012440,50.0,2,,,5.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,252113,30255181-D125-459E-89ED-89D49BAB0D53,,1,Shell Recharge Solutions (UK),Public - Pay At Location,44 Cranmer Road,44 Cranmer Road,London,SW9 6EF,51.479449,-0.108797,United Kingdom,2023-06-26 16:05:00+00:00
450418,25,GB*CGY*E*02215,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,265403,9E8C356F-1E10-4A60-8266-BA65287B613F,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,73 Chandler Way,73 Chandler Way,London,SE15 6GB,51.478372,-0.079098,United Kingdom,2023-05-27 05:43:00+00:00
389401,25,GB*CGY*E*04417,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236159,70BFF474-1D0F-431F-9A63-D2E644E2AED7,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,29-63 Ethnard Road,29 - 63 Ethnard Road,London,SE15 1SB,51.4817269,-0.0635542,United Kingdom,2023-05-27 06:05:00+00:00
390897,25,GB*CGY*E*04716,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237605,BDE37399-9CE0-4C08-BE4B-A6441C401259,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Norbiton Road,Norbiton Road,London,E14 7TF,51.5136332,-0.0313873,United Kingdom,2023-02-28 15:23:00+00:00
